Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:28:02 AM,13334750,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099776898704513,493879.62962962966,522429.0295421179,1068776.0,27.0,1.333471E7,1025746.9230769231,21992.917403342744,1068809.0,1000522.0,1.3334706E7,1025746.6153846155,22017.280098210962,1068828.0,1000497.0,0,0,0,0,0,0,1.0498884493522564,1.0498884493522564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:28:16 AM,13294076,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106201288453594,492373.1851851852,520834.8257013805,1068317.0,24.0,1.3294024E7,1022617.2307692309,22589.466576090457,1068341.0,999295.0,1.329403E7,1022617.6923076923,22615.705561934225,1068371.0,999268.0,0,0,0,0,0,0,1.053100644226797,1.053100644226797,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:28:31 AM,14367288,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.088076747678476,495423.7241379309,521922.1491025742,1063233.0,27.0,1.4367255E7,1026232.5,12413.629412557299,1063273.0,1007110.0,1.4367255E7,1026232.4999999999,12409.301404436668,1063260.0,1007117.0,0,0,0,0,0,0,1.044038373839238,1.044038373839238,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:28:46 AM,13280806,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108305776019919,491881.7037037037,519815.4024188864,1062669.0,22.0,1.327938E7,1021490.7692307691,18271.72572197202,1063255.0,1000442.0,1.3276953E7,1021304.076923077,18377.434811300238,1062703.0,998820.0,0,0,0,0,0,0,1.0541528880099595,1.0541528880099595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:29:00 AM,14324001,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0943868965102697,493931.0689655173,520356.72311652376,1054711.0,26.0,1.432396E7,1023139.9999999999,20415.312533638913,1054747.0,987218.0,1.4322741E7,1023052.9285714285,20530.13374179631,1054741.0,987183.0,0,0,0,0,0,0,1.0471934482551348,1.0471934482551348,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:29:16 AM,14259488,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1038623546651887,491706.48275862064,517992.8100008877,1043565.0,25.0,1.4259454E7,1018532.4285714285,12311.202357792106,1043590.0,1002045.0,1.4259447E7,1018531.9285714284,12314.426620614731,1043596.0,1002084.0,0,0,0,0,0,0,1.0519311773325943,1.0519311773325943,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.2-10.0.0.1-0-0-0,10.0.0.2,0,10.0.0.1,0,0,16/12/2025 11:29:31 AM,13312740,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1032484672576794,493064.44444444444,521125.15542882594,1048017.0,28.0,1.3312699E7,1024053.7692307692,15469.512226493793,1048294.0,998910.0,1.3312671E7,1024051.6153846154,16327.40572135524,1051543.0,998884.0,0,0,0,0,0,0,1.0516242336288397,1.0516242336288397,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41100-80-6,10.0.0.3,41100,10.0.0.1,80,6,16/12/2025 11:29:47 AM,112174,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,2701.160696774654,62.40305240073457,18695.666666666668,26100.262846696904,64538.0,40.0,40232.0,20116.0,22203.15292925759,35816.0,4416.0,112134.0,37378.0,29618.392934121188,64538.0,5798.0,0,0,0,0,104,136,26.744165314600533,35.658887086134044,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41096-80-6,10.0.0.3,41096,10.0.0.1,80,6,16/12/2025 11:29:47 AM,192234,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,1576.2040013733263,36.413953827106546,32039.000000000004,36872.780220645145,85109.0,53.0,83312.0,41656.0,41324.73450610421,70877.0,12435.0,192181.0,64060.33333333333,35430.07108846006,85109.0,23155.0,0,0,0,0,104,136,15.605980211617092,20.807973615489455,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.1-10.0.0.3-80-41100-6,10.0.0.1,80,10.0.0.3,41100,6,16/12/2025 11:29:47 AM,57718,1,3,45.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,779.6527946221283,69.30247063307807,19239.333333333336,21545.98664098104,43707.0,3103.0,0,0,0,0,0,46810.0,23405.0,28711.363743298574,43707.0,3103.0,1,0,0,0,32,108,17.32561765826952,51.97685297480855,0.0,45.0,18.0,24.647515087732476,607.5,2,0,0,1,4,0,0,0,3.0,22.5,45.0,0.0,0,0,0,0,0,0,0,0,0,0,85,83,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41110-80-6,10.0.0.3,41110,10.0.0.1,80,6,16/12/2025 11:29:47 AM,240068,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,1262.1423929886532,45.82035090057817,24006.800000000003,34918.54959059885,107376.0,52.0,232524.0,46504.8,43832.03566684988,115730.0,4724.0,240016.0,60004.0,35800.14142430166,107376.0,30396.0,0,0,0,0,200,168,24.992918673042638,20.82743222753553,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41118-80-6,10.0.0.3,41118,10.0.0.1,80,6,16/12/2025 11:29:47 AM,396462,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,764.259878626451,17.656168813152334,66077.0,109506.80888784952,280471.0,26.0,113371.0,56685.5,32698.738882409518,79807.0,33564.0,396395.0,132131.66666666666,139889.3626561124,280471.0,2594.0,0,0,0,0,104,136,7.566929491351,10.089239321801333,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41150-80-6,10.0.0.3,41150,10.0.0.1,80,6,16/12/2025 11:29:47 AM,499934,6,5,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,46.2,80.5431561338392,606.080002560338,22.002904383378606,49993.4,90872.6799272232,298524.0,20.0,469558.0,93911.6,126749.9206481014,313990.0,1889.0,495481.0,123870.25,121844.57882175145,298524.0,15477.0,0,0,0,0,200,168,12.001584209115604,10.001320174263004,0.0,186.0,25.249999999999996,55.72191506204555,3104.931818181818,2,2,0,3,10,0,0,0,0.0,27.545454545454547,12.0,46.2,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41166-80-6,10.0.0.3,41166,10.0.0.1,80,6,16/12/2025 11:29:47 AM,491785,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,616.1228992344215,24.40090690037313,44707.72727272727,90634.61239073174,308134.0,32.0,483540.0,96707.99999999999,136814.01395142238,336616.0,2740.0,491709.0,98341.8,121468.81857579749,308134.0,2717.0,0,0,0,0,200,200,12.200453450186565,12.200453450186565,0.0,186.0,23.307692307692307,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41134-80-6,10.0.0.3,41134,10.0.0.1,80,6,16/12/2025 11:29:47 AM,705927,5,5,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,46.2,80.5431561338392,429.22285165463285,14.165770681671052,78436.33333333333,170693.71873768524,529411.0,22.0,676224.0,169056.0,270746.25059022824,573450.0,16170.0,705812.0,176453.0,236123.2579155782,529411.0,44000.0,0,0,0,0,168,168,7.082885340835526,7.082885340835526,0.0,186.0,27.545454545454543,57.8435193195636,3345.8727272727274,1,2,0,3,9,0,0,0,1.0,30.3,14.4,46.2,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41174-80-6,10.0.0.3,41174,10.0.0.1,80,6,16/12/2025 11:29:47 AM,858331,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,353.010668378516,13.980620529842218,78030.0909090909,188252.29988313798,641690.0,21.0,812901.0,162580.2,292722.79900906247,684709.0,164.0,858299.0,171659.8,265268.9076978303,641690.0,4757.0,0,0,0,0,200,200,6.990310264921109,6.990310264921109,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41206-80-6,10.0.0.3,41206,10.0.0.1,80,6,16/12/2025 11:29:47 AM,766800,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,395.1486697965571,15.649452269170578,69709.09090909091,164254.98874643323,563017.0,26.0,703631.0,140726.2,254277.6822387289,595204.0,10851.0,759787.0,151957.4,231947.43137249874,563017.0,18988.0,0,0,0,0,200,200,7.824726134585289,7.824726134585289,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41192-80-6,10.0.0.3,41192,10.0.0.1,80,6,16/12/2025 11:29:47 AM,836459,6,7,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,33.0,69.5197813575388,362.24130531203565,15.541706168503179,69704.91666666666,184114.25204646375,652011.0,30.0,785652.0,157130.4,298626.1650070201,690801.0,7839.0,836429.0,139404.8333333333,252819.29424900835,652011.0,9384.0,0,0,0,0,200,232,7.173095154693775,8.368611013809405,0.0,186.0,21.642857142857142,52.07037714309525,2711.324175824176,2,2,0,3,12,0,0,0,1.0,23.307692307692307,12.0,33.0,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41202-80-6,10.0.0.3,41202,10.0.0.1,80,6,16/12/2025 11:29:47 AM,893916,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,338.95802290148066,13.424080114910126,81265.0909090909,208226.65640088185,706772.0,24.0,822653.0,164530.6,319482.7567902531,735100.0,101.0,893857.0,178771.4,295931.0602307571,706772.0,28137.0,0,0,0,0,200,200,6.712040057455063,6.712040057455063,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41182-80-6,10.0.0.3,41182,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1079136,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,280.780179699315,11.120007116804553,98103.27272727274,274766.8458086204,924199.0,31.0,1032357.0,206471.4,410323.4622773843,939135.0,732.0,1079100.0,215820.0,397100.8052478615,924199.0,4146.0,0,0,0,0,200,200,5.5600035584022764,5.5600035584022764,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41222-80-6,10.0.0.3,41222,10.0.0.1,80,6,16/12/2025 11:29:47 AM,994884,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,304.55811933853596,12.06170769657568,90444.0,257965.47369095733,866950.0,18.0,915674.0,183134.8,389392.08521835675,879589.0,370.0,994836.0,198967.19999999998,373972.33476715896,866950.0,12642.0,0,0,0,0,200,200,6.03085384828784,6.03085384828784,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41260-80-6,10.0.0.3,41260,10.0.0.1,80,6,16/12/2025 11:29:47 AM,907729,5,6,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,38.5,74.46811398175731,333.80006587869286,12.118154206817232,90772.9,236757.64059685357,762797.0,9.0,860809.0,215202.25,381882.2935341683,787746.0,7612.0,907705.0,181540.99999999997,326092.5381528991,762797.0,7542.0,0,0,0,0,168,200,5.508251912189651,6.609902294627582,0.0,186.0,25.25,55.72191506204555,3104.931818181818,1,2,0,3,10,0,0,0,1.0,27.545454545454547,14.4,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41242-80-6,10.0.0.3,41242,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1023587,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,296.01782750269393,11.723478316938374,93053.36363636365,242463.46922836552,821250.0,15.0,973702.0,194740.4,366674.0959568865,849502.0,627.0,1023547.0,204709.39999999997,347145.5563726835,821250.0,3943.0,0,0,0,0,200,200,5.861739158469187,5.861739158469187,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41290-80-6,10.0.0.3,41290,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1045681,3,4,72.0,231.0,72.0,0.0,24.0,41.569219381653056,186.0,0.0,57.75,88.09228116015613,289.76332170136016,6.694202151516571,174280.16666666666,388009.612648149,964164.0,29.0,78361.0,39180.5,48072.654518967436,73173.0,5188.0,1045652.0,348550.6666666666,534464.5494636041,964164.0,3094.0,0,0,0,0,104,136,2.8689437792213877,3.8252583722951834,0.0,186.0,37.875,65.82322104372764,4332.696428571429,1,2,0,3,6,0,0,0,1.0,43.285714285714285,24.0,57.75,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41314-80-6,10.0.0.3,41314,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1003962,6,6,72.0,231.0,72.0,0.0,12.0,29.393876913398138,186.0,0.0,38.5,74.46811398175731,301.80425155533777,11.95264362595397,91269.27272727274,235211.12169754683,797621.0,28.0,955265.0,191053.0,355911.4468705664,826491.0,254.0,1003924.0,200784.80000000002,335780.77341429185,797621.0,7706.0,0,0,0,0,200,200,5.976321812976985,5.976321812976985,0.0,186.0,23.307692307692303,53.807348654535744,2895.2307692307695,2,2,0,3,11,0,0,0,1.0,25.25,12.0,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41224-80-6,10.0.0.3,41224,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1128528,5,5,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,46.2,80.5431561338392,268.4913444770533,8.861100477790538,125392.0,315242.1834066628,962488.0,18.0,1046558.0,261639.5,479562.76435485133,980122.0,912.0,1128476.0,282119.0,454611.19690713007,962488.0,17640.0,0,0,0,0,168,168,4.430550238895269,4.430550238895269,0.0,186.0,27.545454545454543,57.8435193195636,3345.8727272727274,1,2,0,3,9,0,0,0,1.0,30.3,14.4,46.2,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41276-80-6,10.0.0.3,41276,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1101675,5,6,72.0,231.0,72.0,0.0,14.4,32.19937887599697,186.0,0.0,38.5,74.46811398175731,275.03574103070326,9.984795879002428,110167.5,282062.0467455304,909692.0,32.0,1069637.0,267409.25,439748.00568914844,926056.0,28212.0,1101628.0,220325.6,387272.30192372395,909692.0,16354.0,0,0,0,0,168,200,4.53854358136474,5.446252297637688,0.0,186.0,25.25,55.72191506204555,3104.931818181818,1,2,0,3,10,0,0,0,1.0,27.545454545454547,14.4,38.5,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41366-80-6,10.0.0.3,41366,10.0.0.1,80,6,16/12/2025 11:29:48 AM,63486,3,2,72.0,0.0,72.0,0.0,24.0,41.569219381653056,0.0,0.0,0.0,0.0,1134.1083073433513,78.75752134328829,15871.5,25340.86379085501,53199.0,42.0,63437.0,31718.5,30437.41139617494,53241.0,10196.0,63444.0,63444.0,0.0,63444.0,63444.0,0,0,0,0,104,72,47.25451280597297,31.503008537315313,0.0,72.0,12.0,29.393876913398138,864.0,0,2,0,1,4,0,0,0,0.0,14.4,24.0,0.0,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41224-80-6,10.0.0.3,41224,10.0.0.1,80,6,16/12/2025 11:29:48 AM,687,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.208151382824,687.0,0.0,687.0,687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1455.604075691412,1455.604075691412,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,83,85,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41358-80-6,10.0.0.3,41358,10.0.0.1,80,6,16/12/2025 11:29:48 AM,48170,3,2,72.0,0.0,72.0,0.0,24.0,41.569219381653056,0.0,0.0,0.0,0.0,1494.706248702512,103.79904504878556,12042.5,22732.4657776787,46134.0,55.0,46991.0,23495.5,32093.455477713833,46189.0,802.0,48115.0,48115.0,0.0,48115.0,48115.0,0,0,0,0,104,72,62.27942702927133,41.51961801951422,0.0,72.0,12.0,29.393876913398138,864.0,0,2,0,1,4,0,0,0,0.0,14.4,24.0,0.0,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41316-80-6,10.0.0.3,41316,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1062169,4,4,72.0,231.0,72.0,0.0,18.0,36.0,186.0,0.0,57.75,88.09228116015613,285.26533913153185,7.531758128885329,151738.42857142855,340014.0873100491,919005.0,12.0,1062134.0,354044.6666666667,548391.9597097804,985742.0,83.0,1062063.0,354021.0,489313.7373434349,919005.0,66760.0,0,0,0,0,136,136,3.7658790644426645,3.7658790644426645,0.0,186.0,33.666666666666664,62.853003110432205,3950.5000000000005,0,2,0,3,7,0,0,0,1.0,37.875,18.0,57.75,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41380-80-6,10.0.0.3,41380,10.0.0.1,80,6,16/12/2025 11:29:48 AM,25957,3,2,72.0,0.0,72.0,0.0,24.0,41.569219381653056,0.0,0.0,0.0,0.0,2773.8182378549136,192.62626651770233,6489.250000000001,12698.941068057604,25537.0,26.0,25931.0,12965.5,18176.179810400205,25818.0,113.0,25676.0,25676.0,0.0,25676.0,25676.0,0,0,0,0,104,72,115.57575991062141,77.05050660708093,0.0,72.0,12.0,29.393876913398138,864.0,0,2,0,1,4,0,0,0,0.0,14.4,24.0,0.0,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41118-80-6,10.0.0.3,41118,10.0.0.1,80,6,16/12/2025 11:29:47 AM,28651,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.61118285574676,9550.333333333332,13782.075762864364,25355.0,34.0,28617.0,14308.5,15622.110116754395,25355.0,3262.0,0,0,0,0,0,0,0,0,0,108,32,104.70838714181006,34.90279571393669,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,83,85,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41250-80-6,10.0.0.3,41250,10.0.0.1,80,6,16/12/2025 11:29:47 AM,1098496,4,5,72.0,231.0,72.0,0.0,18.0,36.0,186.0,0.0,46.2,80.5431561338392,275.83168259147055,8.193020274994174,137312.0,353453.1672901356,1010986.0,21.0,1098473.0,366157.6666666667,600783.2658075069,1059822.0,11396.0,1098421.0,274605.25,491161.8200602696,1010986.0,11259.0,0,0,0,0,136,168,3.6413423444418553,4.551677930552319,0.0,186.0,30.3,60.207142433435585,3624.9,0,2,0,3,8,0,0,0,1.0,33.666666666666664,18.0,46.2,0,0,0,0,0,0,4,72,5,231,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41304-80-6,10.0.0.3,41304,10.0.0.1,80,6,16/12/2025 11:29:47 AM,79287,3,2,72.0,0.0,72.0,0.0,24.0,41.569219381653056,0.0,0.0,0.0,0.0,908.0933822694767,63.06204043538033,19821.75,35287.331677482594,72609.0,49.0,78537.0,39268.5,47219.88374085646,72658.0,5879.0,79238.0,79238.0,0.0,79238.0,79238.0,0,0,0,0,104,72,37.8372242612282,25.22481617415213,0.0,72.0,12.0,29.393876913398138,864.0,0,2,0,1,4,0,0,0,0.0,14.4,24.0,0.0,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41392-80-6,10.0.0.3,41392,10.0.0.1,80,6,16/12/2025 11:29:48 AM,64532,3,3,72.0,0.0,72.0,0.0,24.0,41.569219381653056,0.0,0.0,0.0,0.0,1115.7255315192463,92.97712762660385,12906.4,25546.408970734028,58478.0,32.0,64500.0,32250.0,38311.045404687145,59340.0,5160.0,63670.0,31835.0,38226.19259094476,58865.0,4805.0,0,0,0,0,104,104,46.48856381330192,46.48856381330192,0.0,72.0,10.285714285714286,27.21344205666436,740.5714285714286,0,2,0,1,5,0,0,0,1.0,12.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,42340,85,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.0.3-10.0.0.1-41276-80-6,10.0.0.3,41276,10.0.0.1,80,6,16/12/2025 11:29:48 AM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,83,85,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
