timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1763220681,4,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,28,850000000,0,0,0,27,2646,0.964285714,3.18E-08,94.5,3.11E-06,0
1763220681,5,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,49,264000000,0,0,0,48,4704,0.979591837,1.82E-07,96,1.78E-05,0
1763220681,5,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,49,239000000,0,0,0,47,4606,0.959183673,1.97E-07,94,1.93E-05,0
1763220681,5,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,28,869000000,0,0,0,28,2744,1,3.22E-08,98,3.16E-06,0
1763220681,5,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,28,850000000,0,0,0,28,2744,1,3.29E-08,98,3.23E-06,0
1763220681,2,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,8,423000000,0,0,0,9,882,1.125,2.13E-08,110.25,2.09E-06,0
1763220681,2,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,8,392000000,0,0,0,8,784,1,2.04E-08,98,2.00E-06,0
1763220681,3,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,8,414000000,0,0,0,8,784,1,1.93E-08,98,1.89E-06,0
1763220681,3,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,8,392000000,0,0,0,8,784,1,2.04E-08,98,2.00E-06,0
1763220681,1,10.0.0.2:60892-10.0.0.1:5050--1,10.0.0.2,60892,10.0.0.1,5050,-1,-1,-1,8,404000000,0,0,0,29253,44287506,3656.625,7.24E-05,5535938.25,0.10962254,0
1763220681,1,10.0.0.2:60892-10.0.0.1:5050--1,10.0.0.2,60892,10.0.0.1,5050,-1,-1,-1,8,404000000,0,0,0,236059,12524667030,29507.375,0.000584304,1565583379,31.00165106,0
1763220681,1,10.0.0.1:5050-10.0.0.2:60892--1,10.0.0.1,5050,10.0.0.2,60892,-1,-1,-1,8,394000000,0,0,0,90634,5982036,11329.25,0.000230036,747754.5,0.015182832,0
1763220681,1,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,8,423000000,0,0,0,8,784,1,1.89E-08,98,1.85E-06,0
1763220681,1,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,8,394000000,0,0,0,9,882,1.125,2.28E-08,110.25,2.24E-06,0
1763220681,6,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,49,270000000,0,0,0,48,4704,0.979591837,1.78E-07,96,1.74E-05,0
1763220681,6,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,49,260000000,0,0,0,47,4606,0.959183673,1.81E-07,94,1.77E-05,0
1763220681,6,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,28,875000000,0,0,0,27,2646,0.964285714,3.09E-08,94.5,3.02E-06,0
1763220681,6,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,28,855000000,0,0,0,28,2744,1,3.27E-08,98,3.21E-06,0
1763220692,4,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,60,324000000,0,0,0,58,5684,0.966666667,1.79E-07,94.73333333,1.75E-05,0
1763220692,4,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,60,313000000,0,0,0,59,5782,0.983333333,1.88E-07,96.36666667,1.85E-05,0
1763220692,4,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,39,929000000,0,0,0,39,3822,1,4.20E-08,98,4.11E-06,0
1763220692,4,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,39,910000000,0,0,0,38,3724,0.974358974,4.18E-08,95.48717949,4.09E-06,0
1763220692,5,10.0.0.11:0-10.0.0.17:0--1,10.0.0.11,0,10.0.0.17,0,-1,-1,-1,60,324000000,0,0,0,59,5782,0.983333333,1.82E-07,96.36666667,1.78E-05,0
1763220692,5,10.0.0.17:0-10.0.0.11:0--1,10.0.0.17,0,10.0.0.11,0,-1,-1,-1,60,299000000,0,0,0,58,5684,0.966666667,1.94E-07,94.73333333,1.90E-05,0
1763220692,5,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,39,929000000,0,0,0,39,3822,1,4.20E-08,98,4.11E-06,0
1763220692,5,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,39,910000000,0,0,0,39,3822,1,4.29E-08,98,4.20E-06,0
1763220692,2,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,19,484000000,0,0,0,20,1960,1.052631579,4.13E-08,103.1578947,4.05E-06,0
